,Region,Country,State,City,Month,Day,Year,AvgTemperature
24338,North America,US,Indiana,Fort Wayne,5,13,2020,46.1
24339,North America,US,Indiana,Indianapolis,1,1,2020,36.7
24340,North America,US,Indiana,Indianapolis,1,2,2020,44.8
24341,North America,US,Indiana,Indianapolis,1,3,2020,46.4
24342,North America,US,Indiana,Indianapolis,1,4,2020,37.2
24343,North America,US,Indiana,Indianapolis,1,5,2020,33.7
24344,North America,US,Indiana,Indianapolis,1,6,2020,35.9
24345,North America,US,Indiana,Indianapolis,1,7,2020,35.8
24346,North America,US,Indiana,Indianapolis,1,8,2020,31.8
24347,North America,US,Indiana,Indianapolis,1,9,2020,35.9
24348,North America,US,Indiana,Indianapolis,1,10,2020,50.8
24349,North America,US,Indiana,Indianapolis,1,11,2020,55.7
24350,North America,US,Indiana,Indianapolis,1,12,2020,35.3
24351,North America,US,Indiana,Indianapolis,1,13,2020,38.4
24352,North America,US,Indiana,Indianapolis,1,14,2020,34.9
24353,North America,US,Indiana,Indianapolis,1,15,2020,38.2
24354,North America,US,Indiana,Indianapolis,1,16,2020,34.1
24355,North America,US,Indiana,Indianapolis,1,17,2020,24.7
24356,North America,US,Indiana,Indianapolis,1,18,2020,35.2
24357,North America,US,Indiana,Indianapolis,1,19,2020,15.9
24358,North America,US,Indiana,Indianapolis,1,20,2020,17.8
24359,North America,US,Indiana,Indianapolis,1,21,2020,26.0
24360,North America,US,Indiana,Indianapolis,1,22,2020,24.6
24361,North America,US,Indiana,Indianapolis,1,23,2020,36.1
24362,North America,US,Indiana,Indianapolis,1,24,2020,39.3
24363,North America,US,Indiana,Indianapolis,1,25,2020,34.5
24364,North America,US,Indiana,Indianapolis,1,26,2020,32.5
24365,North America,US,Indiana,Indianapolis,1,27,2020,30.4
24366,North America,US,Indiana,Indianapolis,1,28,2020,31.5
24367,North America,US,Indiana,Indianapolis,1,29,2020,32.5
24368,North America,US,Indiana,Indianapolis,1,30,2020,33.3
24369,North America,US,Indiana,Indianapolis,1,31,2020,34.8
24370,North America,US,Indiana,Indianapolis,2,1,2020,36.9
24371,North America,US,Indiana,Indianapolis,2,2,2020,43.3
24372,North America,US,Indiana,Indianapolis,2,3,2020,49.0
24373,North America,US,Indiana,Indianapolis,2,4,2020,52.1
24374,North America,US,Indiana,Indianapolis,2,5,2020,33.4
24375,North America,US,Indiana,Indianapolis,2,6,2020,28.7
24376,North America,US,Indiana,Indianapolis,2,7,2020,27.9
24377,North America,US,Indiana,Indianapolis,2,8,2020,30.1
24378,North America,US,Indiana,Indianapolis,2,9,2020,29.1
24379,North America,US,Indiana,Indianapolis,2,10,2020,36.6
24380,North America,US,Indiana,Indianapolis,2,11,2020,33.6
24381,North America,US,Indiana,Indianapolis,2,12,2020,32.3
24382,North America,US,Indiana,Indianapolis,2,13,2020,29.8
24383,North America,US,Indiana,Indianapolis,2,14,2020,10.9
24384,North America,US,Indiana,Indianapolis,2,15,2020,22.7
24385,North America,US,Indiana,Indianapolis,2,16,2020,40.2
24386,North America,US,Indiana,Indianapolis,2,17,2020,36.6
24387,North America,US,Indiana,Indianapolis,2,18,2020,42.7
24388,North America,US,Indiana,Indianapolis,2,19,2020,30.7
24389,North America,US,Indiana,Indianapolis,2,20,2020,27.8
24390,North America,US,Indiana,Indianapolis,2,21,2020,23.1
24391,North America,US,Indiana,Indianapolis,2,22,2020,31.5
24392,North America,US,Indiana,Indianapolis,2,23,2020,39.6
24393,North America,US,Indiana,Indianapolis,2,24,2020,41.8
24394,North America,US,Indiana,Indianapolis,2,25,2020,40.7
24395,North America,US,Indiana,Indianapolis,2,26,2020,33.2
24396,North America,US,Indiana,Indianapolis,2,27,2020,28.2
24397,North America,US,Indiana,Indianapolis,2,28,2020,27.8
24398,North America,US,Indiana,Indianapolis,2,29,2020,25.0
24399,North America,US,Indiana,Indianapolis,3,1,2020,38.0
24400,North America,US,Indiana,Indianapolis,3,2,2020,51.2
24401,North America,US,Indiana,Indianapolis,3,3,2020,48.4
24402,North America,US,Indiana,Indianapolis,3,4,2020,44.6
24403,North America,US,Indiana,Indianapolis,3,5,2020,43.2
24404,North America,US,Indiana,Indianapolis,3,6,2020,37.7
24405,North America,US,Indiana,Indianapolis,3,7,2020,32.8
24406,North America,US,Indiana,Indianapolis,3,8,2020,44.6
24407,North America,US,Indiana,Indianapolis,3,9,2020,56.1
24408,North America,US,Indiana,Indianapolis,3,10,2020,54.1
24409,North America,US,Indiana,Indianapolis,3,11,2020,41.5
24410,North America,US,Indiana,Indianapolis,3,12,2020,48.4
24411,North America,US,Indiana,Indianapolis,3,13,2020,47.3
24412,North America,US,Indiana,Indianapolis,3,14,2020,38.4
24413,North America,US,Indiana,Indianapolis,3,15,2020,36.6
24414,North America,US,Indiana,Indianapolis,3,16,2020,41.6
24415,North America,US,Indiana,Indianapolis,3,17,2020,44.1
24416,North America,US,Indiana,Indianapolis,3,18,2020,44.0
24417,North America,US,Indiana,Indianapolis,3,19,2020,52.5
24418,North America,US,Indiana,Indianapolis,3,20,2020,58.5
24419,North America,US,Indiana,Indianapolis,3,21,2020,32.8
24420,North America,US,Indiana,Indianapolis,3,22,2020,32.7
24421,North America,US,Indiana,Indianapolis,3,23,2020,38.5
24422,North America,US,Indiana,Indianapolis,3,24,2020,41.9
24423,North America,US,Indiana,Indianapolis,3,25,2020,43.3
24424,North America,US,Indiana,Indianapolis,3,26,2020,53.7
24425,North America,US,Indiana,Indianapolis,3,27,2020,55.0
24426,North America,US,Indiana,Indianapolis,3,28,2020,63.5
24427,North America,US,Indiana,Indianapolis,3,29,2020,60.5
24428,North America,US,Indiana,Indianapolis,3,30,2020,51.4
24429,North America,US,Indiana,Indianapolis,3,31,2020,42.6
24430,North America,US,Indiana,Indianapolis,4,1,2020,43.8
24431,North America,US,Indiana,Indianapolis,4,2,2020,48.0
24432,North America,US,Indiana,Indianapolis,4,3,2020,55.8
24433,North America,US,Indiana,Indianapolis,4,4,2020,54.7
24434,North America,US,Indiana,Indianapolis,4,5,2020,47.2
24435,North America,US,Indiana,Indianapolis,4,6,2020,52.3
24436,North America,US,Indiana,Indianapolis,4,7,2020,66.4
24437,North America,US,Indiana,Indianapolis,4,8,2020,70.3
24438,North America,US,Indiana,Indianapolis,4,9,2020,50.7
24439,North America,US,Indiana,Indianapolis,4,10,2020,39.3
24440,North America,US,Indiana,Indianapolis,4,11,2020,49.0
24441,North America,US,Indiana,Indianapolis,4,12,2020,53.8
24442,North America,US,Indiana,Indianapolis,4,13,2020,47.0
24443,North America,US,Indiana,Indianapolis,4,14,2020,38.5
24444,North America,US,Indiana,Indianapolis,4,15,2020,37.4
24445,North America,US,Indiana,Indianapolis,4,16,2020,35.4
24446,North America,US,Indiana,Indianapolis,4,17,2020,42.4
24447,North America,US,Indiana,Indianapolis,4,18,2020,41.3
24448,North America,US,Indiana,Indianapolis,4,19,2020,48.7
24449,North America,US,Indiana,Indianapolis,4,20,2020,51.5
24450,North America,US,Indiana,Indianapolis,4,21,2020,51.6
24451,North America,US,Indiana,Indianapolis,4,22,2020,51.7
24452,North America,US,Indiana,Indianapolis,4,23,2020,56.1
24453,North America,US,Indiana,Indianapolis,4,24,2020,55.9
24454,North America,US,Indiana,Indianapolis,4,25,2020,58.2
24455,North America,US,Indiana,Indianapolis,4,26,2020,51.1
24456,North America,US,Indiana,Indianapolis,4,27,2020,52.2
24457,North America,US,Indiana,Indianapolis,4,28,2020,63.8
24458,North America,US,Indiana,Indianapolis,4,29,2020,60.6
24459,North America,US,Indiana,Indianapolis,4,30,2020,46.9
24460,North America,US,Indiana,Indianapolis,5,1,2020,51.0
24461,North America,US,Indiana,Indianapolis,5,2,2020,65.3
24462,North America,US,Indiana,Indianapolis,5,3,2020,66.0
24463,North America,US,Indiana,Indianapolis,5,4,2020,55.6
24464,North America,US,Indiana,Indianapolis,5,5,2020,52.4
24465,North America,US,Indiana,Indianapolis,5,6,2020,47.4
24466,North America,US,Indiana,Indianapolis,5,7,2020,53.5
24467,North America,US,Indiana,Indianapolis,5,8,2020,52.2
24468,North America,US,Indiana,Indianapolis,5,9,2020,41.4
24469,North America,US,Indiana,Indianapolis,5,10,2020,50.3
24470,North America,US,Indiana,Indianapolis,5,11,2020,42.8
24471,North America,US,Indiana,Indianapolis,5,12,2020,48.1
24472,North America,US,Indiana,Indianapolis,5,13,2020,49.7
24473,North America,US,Indiana,South Bend,1,1,2020,29.5
24474,North America,US,Indiana,South Bend,1,2,2020,40.9
24475,North America,US,Indiana,South Bend,1,3,2020,39.8
24476,North America,US,Indiana,South Bend,1,4,2020,34.1
24477,North America,US,Indiana,South Bend,1,5,2020,31.8
24478,North America,US,Indiana,South Bend,1,6,2020,36.3
24479,North America,US,Indiana,South Bend,1,7,2020,32.8
24480,North America,US,Indiana,South Bend,1,8,2020,26.9
24481,North America,US,Indiana,South Bend,1,9,2020,30.5
24482,North America,US,Indiana,South Bend,1,10,2020,48.5
24483,North America,US,Indiana,South Bend,1,11,2020,46.0
24484,North America,US,Indiana,South Bend,1,12,2020,31.8
24485,North America,US,Indiana,South Bend,1,13,2020,33.7
24486,North America,US,Indiana,South Bend,1,14,2020,34.9
24487,North America,US,Indiana,South Bend,1,15,2020,32.3
24488,North America,US,Indiana,South Bend,1,16,2020,29.3
24489,North America,US,Indiana,South Bend,1,17,2020,23.8
24490,North America,US,Indiana,South Bend,1,18,2020,31.9
24491,North America,US,Indiana,South Bend,1,19,2020,12.0
24492,North America,US,Indiana,South Bend,1,20,2020,16.4
24493,North America,US,Indiana,South Bend,1,21,2020,25.5
24494,North America,US,Indiana,South Bend,1,22,2020,25.2
24495,North America,US,Indiana,South Bend,1,23,2020,33.8
24496,North America,US,Indiana,South Bend,1,24,2020,36.5
24497,North America,US,Indiana,South Bend,1,25,2020,34.5
24498,North America,US,Indiana,South Bend,1,26,2020,33.0
24499,North America,US,Indiana,South Bend,1,27,2020,32.3
24500,North America,US,Indiana,South Bend,1,28,2020,33.4
24501,North America,US,Indiana,South Bend,1,29,2020,31.2
24502,North America,US,Indiana,South Bend,1,30,2020,31.9
24503,North America,US,Indiana,South Bend,1,31,2020,32.7
24504,North America,US,Indiana,South Bend,2,1,2020,34.2
24505,North America,US,Indiana,South Bend,2,2,2020,41.1
24506,North America,US,Indiana,South Bend,2,3,2020,41.3
24507,North America,US,Indiana,South Bend,2,4,2020,37.9
24508,North America,US,Indiana,South Bend,2,5,2020,29.8
24509,North America,US,Indiana,South Bend,2,6,2020,25.4
24510,North America,US,Indiana,South Bend,2,7,2020,25.2
24511,North America,US,Indiana,South Bend,2,8,2020,29.1
24512,North America,US,Indiana,South Bend,2,9,2020,29.6
24513,North America,US,Indiana,South Bend,2,10,2020,34.4
24514,North America,US,Indiana,South Bend,2,11,2020,30.0
24515,North America,US,Indiana,South Bend,2,12,2020,28.0
24516,North America,US,Indiana,South Bend,2,13,2020,28.3
24517,North America,US,Indiana,South Bend,2,14,2020,13.0
24518,North America,US,Indiana,South Bend,2,15,2020,16.7
24519,North America,US,Indiana,South Bend,2,16,2020,30.7
24520,North America,US,Indiana,South Bend,2,17,2020,29.7
24521,North America,US,Indiana,South Bend,2,18,2020,35.7
24522,North America,US,Indiana,South Bend,2,19,2020,26.5
24523,North America,US,Indiana,South Bend,2,20,2020,21.7
24524,North America,US,Indiana,South Bend,2,21,2020,20.4
24525,North America,US,Indiana,South Bend,2,22,2020,33.0
24526,North America,US,Indiana,South Bend,2,23,2020,41.1
24527,North America,US,Indiana,South Bend,2,24,2020,40.2
24528,North America,US,Indiana,South Bend,2,25,2020,37.0
24529,North America,US,Indiana,South Bend,2,26,2020,30.1
24530,North America,US,Indiana,South Bend,2,27,2020,26.1
24531,North America,US,Indiana,South Bend,2,28,2020,23.9
24532,North America,US,Indiana,South Bend,2,29,2020,25.0
24533,North America,US,Indiana,South Bend,3,1,2020,34.1
24534,North America,US,Indiana,South Bend,3,2,2020,46.7
24535,North America,US,Indiana,South Bend,3,3,2020,38.3
24536,North America,US,Indiana,South Bend,3,4,2020,38.1
24537,North America,US,Indiana,South Bend,3,5,2020,36.7
24538,North America,US,Indiana,South Bend,3,6,2020,35.7
24539,North America,US,Indiana,South Bend,3,7,2020,30.7
24540,North America,US,Indiana,South Bend,3,8,2020,46.6
24541,North America,US,Indiana,South Bend,3,9,2020,54.9
24542,North America,US,Indiana,South Bend,3,10,2020,53.3
24543,North America,US,Indiana,South Bend,3,11,2020,35.5
24544,North America,US,Indiana,South Bend,3,12,2020,42.3
24545,North America,US,Indiana,South Bend,3,13,2020,45.3
24546,North America,US,Indiana,South Bend,3,14,2020,37.7
24547,North America,US,Indiana,South Bend,3,15,2020,36.1
24548,North America,US,Indiana,South Bend,3,16,2020,34.8
24549,North America,US,Indiana,South Bend,3,17,2020,39.2
24550,North America,US,Indiana,South Bend,3,18,2020,36.4
24551,North America,US,Indiana,South Bend,3,19,2020,43.1
24552,North America,US,Indiana,South Bend,3,20,2020,48.0
24553,North America,US,Indiana,South Bend,3,21,2020,28.5
24554,North America,US,Indiana,South Bend,3,22,2020,28.4
24555,North America,US,Indiana,South Bend,3,23,2020,34.6
24556,North America,US,Indiana,South Bend,3,24,2020,34.3
24557,North America,US,Indiana,South Bend,3,25,2020,42.5
24558,North America,US,Indiana,South Bend,3,26,2020,51.8
24559,North America,US,Indiana,South Bend,3,27,2020,49.0
24560,North America,US,Indiana,South Bend,3,28,2020,50.5
24561,North America,US,Indiana,South Bend,3,29,2020,54.7
24562,North America,US,Indiana,South Bend,3,30,2020,42.8
24563,North America,US,Indiana,South Bend,3,31,2020,38.4
24564,North America,US,Indiana,South Bend,4,1,2020,43.0
24565,North America,US,Indiana,South Bend,4,2,2020,41.7
24566,North America,US,Indiana,South Bend,4,3,2020,51.2
24567,North America,US,Indiana,South Bend,4,4,2020,48.4
24568,North America,US,Indiana,South Bend,4,5,2020,42.4
24569,North America,US,Indiana,South Bend,4,6,2020,46.1
24570,North America,US,Indiana,South Bend,4,7,2020,62.7
24571,North America,US,Indiana,South Bend,4,8,2020,59.0
24572,North America,US,Indiana,South Bend,4,9,2020,45.3
24573,North America,US,Indiana,South Bend,4,10,2020,39.0
24574,North America,US,Indiana,South Bend,4,11,2020,46.1
24575,North America,US,Indiana,South Bend,4,12,2020,54.9
24576,North America,US,Indiana,South Bend,4,13,2020,45.6
24577,North America,US,Indiana,South Bend,4,14,2020,34.7
24578,North America,US,Indiana,South Bend,4,15,2020,32.1
24579,North America,US,Indiana,South Bend,4,16,2020,32.3
24580,North America,US,Indiana,South Bend,4,17,2020,36.1
24581,North America,US,Indiana,South Bend,4,18,2020,39.2
24582,North America,US,Indiana,South Bend,4,19,2020,50.7
24583,North America,US,Indiana,South Bend,4,20,2020,46.4
24584,North America,US,Indiana,South Bend,4,21,2020,44.1
24585,North America,US,Indiana,South Bend,4,22,2020,38.7
24586,North America,US,Indiana,South Bend,4,23,2020,47.0
24587,North America,US,Indiana,South Bend,4,24,2020,50.3
24588,North America,US,Indiana,South Bend,4,25,2020,45.3
24589,North America,US,Indiana,South Bend,4,26,2020,49.9
24590,North America,US,Indiana,South Bend,4,27,2020,48.0
24591,North America,US,Indiana,South Bend,4,28,2020,57.6
24592,North America,US,Indiana,South Bend,4,29,2020,57.7
24593,North America,US,Indiana,South Bend,4,30,2020,42.8
24594,North America,US,Indiana,South Bend,5,1,2020,49.1
24595,North America,US,Indiana,South Bend,5,2,2020,64.4
24596,North America,US,Indiana,South Bend,5,3,2020,63.4
24597,North America,US,Indiana,South Bend,5,4,2020,51.0
24598,North America,US,Indiana,South Bend,5,5,2020,47.8
24599,North America,US,Indiana,South Bend,5,6,2020,46.3
24600,North America,US,Indiana,South Bend,5,7,2020,50.5
24601,North America,US,Indiana,South Bend,5,8,2020,43.8
24602,North America,US,Indiana,South Bend,5,9,2020,38.5
24603,North America,US,Indiana,South Bend,5,10,2020,48.8
24604,North America,US,Indiana,South Bend,5,11,2020,40.2
24605,North America,US,Indiana,South Bend,5,12,2020,45.7
24606,North America,US,Indiana,South Bend,5,13,2020,46.9
24607,North America,US,Iowa,Des Moines,1,1,2020,31.1
24608,North America,US,Iowa,Des Moines,1,2,2020,39.8
24609,North America,US,Iowa,Des Moines,1,3,2020,33.3
24610,North America,US,Iowa,Des Moines,1,4,2020,28.3
24611,North America,US,Iowa,Des Moines,1,5,2020,36.4
24612,North America,US,Iowa,Des Moines,1,6,2020,31.6
24613,North America,US,Iowa,Des Moines,1,7,2020,33.0
24614,North America,US,Iowa,Des Moines,1,8,2020,23.1
24615,North America,US,Iowa,Des Moines,1,9,2020,40.1
24616,North America,US,Iowa,Des Moines,1,10,2020,28.9
24617,North America,US,Iowa,Des Moines,1,11,2020,15.8
24618,North America,US,Iowa,Des Moines,1,12,2020,20.2
24619,North America,US,Iowa,Des Moines,1,13,2020,27.7
24620,North America,US,Iowa,Des Moines,1,14,2020,33.2
24621,North America,US,Iowa,Des Moines,1,15,2020,24.3
24622,North America,US,Iowa,Des Moines,1,16,2020,5.4
24623,North America,US,Iowa,Des Moines,1,17,2020,13.9
24624,North America,US,Iowa,Des Moines,1,18,2020,20.7
24625,North America,US,Iowa,Des Moines,1,19,2020,1.0
24626,North America,US,Iowa,Des Moines,1,20,2020,3.5
24627,North America,US,Iowa,Des Moines,1,21,2020,5.2
24628,North America,US,Iowa,Des Moines,1,22,2020,27.8
24629,North America,US,Iowa,Des Moines,1,23,2020,32.3
24630,North America,US,Iowa,Des Moines,1,24,2020,31.2
24631,North America,US,Iowa,Des Moines,1,25,2020,29.6
24632,North America,US,Iowa,Des Moines,1,26,2020,25.7
24633,North America,US,Iowa,Des Moines,1,27,2020,28.6
24634,North America,US,Iowa,Des Moines,1,28,2020,28.3
24635,North America,US,Iowa,Des Moines,1,29,2020,21.1
24636,North America,US,Iowa,Des Moines,1,30,2020,24.2
24637,North America,US,Iowa,Des Moines,1,31,2020,31.2
24638,North America,US,Iowa,Des Moines,2,1,2020,35.1
24639,North America,US,Iowa,Des Moines,2,2,2020,42.7
24640,North America,US,Iowa,Des Moines,2,3,2020,34.9
24641,North America,US,Iowa,Des Moines,2,4,2020,27.0
24642,North America,US,Iowa,Des Moines,2,5,2020,22.2
24643,North America,US,Iowa,Des Moines,2,6,2020,22.2
24644,North America,US,Iowa,Des Moines,2,7,2020,24.9
24645,North America,US,Iowa,Des Moines,2,8,2020,19.9
24646,North America,US,Iowa,Des Moines,2,9,2020,32.1
24647,North America,US,Iowa,Des Moines,2,10,2020,23.3
24648,North America,US,Iowa,Des Moines,2,11,2020,28.7
24649,North America,US,Iowa,Des Moines,2,12,2020,30.3
24650,North America,US,Iowa,Des Moines,2,13,2020,1.9
24651,North America,US,Iowa,Des Moines,2,14,2020,3.9
24652,North America,US,Iowa,Des Moines,2,15,2020,26.4
24653,North America,US,Iowa,Des Moines,2,16,2020,33.2
24654,North America,US,Iowa,Des Moines,2,17,2020,36.3
24655,North America,US,Iowa,Des Moines,2,18,2020,30.0
24656,North America,US,Iowa,Des Moines,2,19,2020,20.7
24657,North America,US,Iowa,Des Moines,2,20,2020,12.5
24658,North America,US,Iowa,Des Moines,2,21,2020,25.1
24659,North America,US,Iowa,Des Moines,2,22,2020,37.8
24660,North America,US,Iowa,Des Moines,2,23,2020,44.0
24661,North America,US,Iowa,Des Moines,2,24,2020,38.6
24662,North America,US,Iowa,Des Moines,2,25,2020,35.2
24663,North America,US,Iowa,Des Moines,2,26,2020,30.0
24664,North America,US,Iowa,Des Moines,2,27,2020,29.5
24665,North America,US,Iowa,Des Moines,2,28,2020,31.5
24666,North America,US,Iowa,Des Moines,2,29,2020,31.1
24667,North America,US,Iowa,Des Moines,3,1,2020,48.4
24668,North America,US,Iowa,Des Moines,3,2,2020,36.7
24669,North America,US,Iowa,Des Moines,3,3,2020,41.2
24670,North America,US,Iowa,Des Moines,3,4,2020,44.5
24671,North America,US,Iowa,Des Moines,3,5,2020,45.2
24672,North America,US,Iowa,Des Moines,3,6,2020,36.9
24673,North America,US,Iowa,Des Moines,3,7,2020,45.9
24674,North America,US,Iowa,Des Moines,3,8,2020,56.6
24675,North America,US,Iowa,Des Moines,3,9,2020,49.7
24676,North America,US,Iowa,Des Moines,3,10,2020,31.8
24677,North America,US,Iowa,Des Moines,3,11,2020,45.1
24678,North America,US,Iowa,Des Moines,3,12,2020,52.2
24679,North America,US,Iowa,Des Moines,3,13,2020,39.6
24680,North America,US,Iowa,Des Moines,3,14,2020,37.0
24681,North America,US,Iowa,Des Moines,3,15,2020,33.7
24682,North America,US,Iowa,Des Moines,3,16,2020,37.0
24683,North America,US,Iowa,Des Moines,3,17,2020,40.3
24684,North America,US,Iowa,Des Moines,3,18,2020,44.6
24685,North America,US,Iowa,Des Moines,3,19,2020,50.6
24686,North America,US,Iowa,Des Moines,3,20,2020,33.9
24687,North America,US,Iowa,Des Moines,3,21,2020,33.2
24688,North America,US,Iowa,Des Moines,3,22,2020,34.5
24689,North America,US,Iowa,Des Moines,3,23,2020,37.4
24690,North America,US,Iowa,Des Moines,3,24,2020,43.2
24691,North America,US,Iowa,Des Moines,3,25,2020,46.2
24692,North America,US,Iowa,Des Moines,3,26,2020,50.5
24693,North America,US,Iowa,Des Moines,3,27,2020,47.4
24694,North America,US,Iowa,Des Moines,3,28,2020,51.3
24695,North America,US,Iowa,Des Moines,3,29,2020,47.6
24696,North America,US,Iowa,Des Moines,3,30,2020,48.0
24697,North America,US,Iowa,Des Moines,3,31,2020,50.9
24698,North America,US,Iowa,Des Moines,4,1,2020,49.3
24699,North America,US,Iowa,Des Moines,4,2,2020,55.2
24700,North America,US,Iowa,Des Moines,4,3,2020,37.5
24701,North America,US,Iowa,Des Moines,4,4,2020,33.1
24702,North America,US,Iowa,Des Moines,4,5,2020,45.8
24703,North America,US,Iowa,Des Moines,4,6,2020,53.6
24704,North America,US,Iowa,Des Moines,4,7,2020,64.4
24705,North America,US,Iowa,Des Moines,4,8,2020,62.8
24706,North America,US,Iowa,Des Moines,4,9,2020,44.7
24707,North America,US,Iowa,Des Moines,4,10,2020,37.7
24708,North America,US,Iowa,Des Moines,4,11,2020,48.9
24709,North America,US,Iowa,Des Moines,4,12,2020,45.7
24710,North America,US,Iowa,Des Moines,4,13,2020,31.8
24711,North America,US,Iowa,Des Moines,4,14,2020,32.2
24712,North America,US,Iowa,Des Moines,4,15,2020,31.4
24713,North America,US,Iowa,Des Moines,4,16,2020,34.7
24714,North America,US,Iowa,Des Moines,4,17,2020,35.9
24715,North America,US,Iowa,Des Moines,4,18,2020,45.2
24716,North America,US,Iowa,Des Moines,4,19,2020,54.0
24717,North America,US,Iowa,Des Moines,4,20,2020,52.3
24718,North America,US,Iowa,Des Moines,4,21,2020,52.2
24719,North America,US,Iowa,Des Moines,4,22,2020,62.6
24720,North America,US,Iowa,Des Moines,4,23,2020,62.3
24721,North America,US,Iowa,Des Moines,4,24,2020,58.1
24722,North America,US,Iowa,Des Moines,4,25,2020,55.2
24723,North America,US,Iowa,Des Moines,4,26,2020,58.3
24724,North America,US,Iowa,Des Moines,4,27,2020,63.0
24725,North America,US,Iowa,Des Moines,4,28,2020,64.5
24726,North America,US,Iowa,Des Moines,4,29,2020,55.3
24727,North America,US,Iowa,Des Moines,4,30,2020,57.6
24728,North America,US,Iowa,Des Moines,5,1,2020,63.6
24729,North America,US,Iowa,Des Moines,5,2,2020,66.4
24730,North America,US,Iowa,Des Moines,5,3,2020,62.1
24731,North America,US,Iowa,Des Moines,5,4,2020,57.7
24732,North America,US,Iowa,Des Moines,5,5,2020,47.8
24733,North America,US,Iowa,Des Moines,5,6,2020,49.7
24734,North America,US,Iowa,Des Moines,5,7,2020,52.8
24735,North America,US,Iowa,Des Moines,5,8,2020,49.7
24736,North America,US,Iowa,Des Moines,5,9,2020,50.7
24737,North America,US,Iowa,Des Moines,5,10,2020,47.9
24738,North America,US,Iowa,Des Moines,5,11,2020,48.5
24739,North America,US,Iowa,Des Moines,5,12,2020,51.2
24740,North America,US,Iowa,Des Moines,5,13,2020,53.7
24741,North America,US,Iowa,Sioux City,1,1,2020,29.2
24742,North America,US,Iowa,Sioux City,1,2,2020,34.3
24743,North America,US,Iowa,Sioux City,1,3,2020,29.5
24744,North America,US,Iowa,Sioux City,1,4,2020,26.5
24745,North America,US,Iowa,Sioux City,1,5,2020,38.8
24746,North America,US,Iowa,Sioux City,1,6,2020,29.8
24747,North America,US,Iowa,Sioux City,1,7,2020,30.1
24748,North America,US,Iowa,Sioux City,1,8,2020,23.1
24749,North America,US,Iowa,Sioux City,1,9,2020,31.5
24750,North America,US,Iowa,Sioux City,1,10,2020,23.7
24751,North America,US,Iowa,Sioux City,1,11,2020,10.2
24752,North America,US,Iowa,Sioux City,1,12,2020,14.1
24753,North America,US,Iowa,Sioux City,1,13,2020,21.5
24754,North America,US,Iowa,Sioux City,1,14,2020,31.0
24755,North America,US,Iowa,Sioux City,1,15,2020,15.7
24756,North America,US,Iowa,Sioux City,1,16,2020,-0.2
24757,North America,US,Iowa,Sioux City,1,17,2020,17.3
24758,North America,US,Iowa,Sioux City,1,18,2020,16.9
24759,North America,US,Iowa,Sioux City,1,19,2020,0.9
24760,North America,US,Iowa,Sioux City,1,20,2020,-5.1
24761,North America,US,Iowa,Sioux City,1,21,2020,-2.7
24762,North America,US,Iowa,Sioux City,1,22,2020,-99.0
24763,North America,US,Iowa,Sioux City,1,23,2020,29.5
24764,North America,US,Iowa,Sioux City,1,24,2020,28.8
24765,North America,US,Iowa,Sioux City,1,25,2020,27.3
24766,North America,US,Iowa,Sioux City,1,26,2020,-99.0
24767,North America,US,Iowa,Sioux City,1,27,2020,30.4
24768,North America,US,Iowa,Sioux City,1,28,2020,25.5
24769,North America,US,Iowa,Sioux City,1,29,2020,25.6
24770,North America,US,Iowa,Sioux City,1,30,2020,30.5
24771,North America,US,Iowa,Sioux City,1,31,2020,33.1
24772,North America,US,Iowa,Sioux City,2,1,2020,32.4
24773,North America,US,Iowa,Sioux City,2,2,2020,41.5
24774,North America,US,Iowa,Sioux City,2,3,2020,31.5
24775,North America,US,Iowa,Sioux City,2,4,2020,22.3
24776,North America,US,Iowa,Sioux City,2,5,2020,21.8
24777,North America,US,Iowa,Sioux City,2,6,2020,24.4
24778,North America,US,Iowa,Sioux City,2,7,2020,24.4
24779,North America,US,Iowa,Sioux City,2,8,2020,18.2
24780,North America,US,Iowa,Sioux City,2,9,2020,32.2
24781,North America,US,Iowa,Sioux City,2,10,2020,24.9
24782,North America,US,Iowa,Sioux City,2,11,2020,30.4
24783,North America,US,Iowa,Sioux City,2,12,2020,31.6
24784,North America,US,Iowa,Sioux City,2,13,2020,0.3
24785,North America,US,Iowa,Sioux City,2,14,2020,12.3
24786,North America,US,Iowa,Sioux City,2,15,2020,30.1
24787,North America,US,Iowa,Sioux City,2,16,2020,34.8
24788,North America,US,Iowa,Sioux City,2,17,2020,35.1
24789,North America,US,Iowa,Sioux City,2,18,2020,28.3
24790,North America,US,Iowa,Sioux City,2,19,2020,16.6
24791,North America,US,Iowa,Sioux City,2,20,2020,0.6
24792,North America,US,Iowa,Sioux City,2,21,2020,23.3
24793,North America,US,Iowa,Sioux City,2,22,2020,38.0
24794,North America,US,Iowa,Sioux City,2,23,2020,37.9
24795,North America,US,Iowa,Sioux City,2,24,2020,34.7
24796,North America,US,Iowa,Sioux City,2,25,2020,34.5
24797,North America,US,Iowa,Sioux City,2,26,2020,27.2
24798,North America,US,Iowa,Sioux City,2,27,2020,28.6
24799,North America,US,Iowa,Sioux City,2,28,2020,32.1
24800,North America,US,Iowa,Sioux City,2,29,2020,36.4
24801,North America,US,Iowa,Sioux City,3,1,2020,42.6
24802,North America,US,Iowa,Sioux City,3,2,2020,37.1
